gender,isHomeOwner,isMarried,schoolLocation,isGraduateStudent,isGraduatedOrSuspended,incomePercent,totalAsset,carValue,hasCar,isPriority1Eligible,isRecipient,isSingleParentFamily,isParentsHomeless,isApplicantDisabled,isParentsDisabled,subscriptionCount,applied_danji,applied_priority,derived_priority,derived_score,Pass
남성,0,0,서울,0,0,57,55282621,0,0,1,0,0,1,0,1,17,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,93,63223875,0,0,0,0,0,0,0,0,11,희망하우징(정릉동 1036),3,3,1,1
남성,0,0,서울,0,0,71,254637645,0,0,0,0,0,0,0,0,3,연남공공원룸텔,2,2,0,0
여성,0,0,서울,0,0,22,52116525,0,0,1,1,0,1,0,0,8,연남공공원룸텔,1,1,6,1
남성,0,0,서울,1,0,22,50546917,0,0,1,0,1,0,0,0,17,희망하우징(정릉동 1036),1,4,5,0
남성,0,0,기타,0,0,32,36983380,0,0,1,0,1,0,1,0,7,희망하우징(정릉동 1036),1,4,6,0
남성,0,0,기타,0,0,46,72873761,0,0,1,0,0,1,0,0,28,연남공공원룸텔,1,4,5,0
여성,1,0,서울,0,0,136,319215647,0,0,0,0,0,1,0,0,6,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,22,27053140,0,0,1,0,1,1,0,1,25,연남공공원룸텔,1,1,9,1
남성,0,0,서울,0,0,96,372042904,27377404,1,0,0,0,1,0,0,30,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,56,134239889,0,0,0,0,0,0,0,0,27,연남공공원룸텔,3,4,3,0
남성,0,0,서울,0,0,20,117731798,18118794,1,0,0,0,1,0,0,9,희망하우징(정릉동 1036),3,4,6,0
남성,0,0,서울,0,0,23,26002217,0,0,1,1,0,1,1,0,22,희망하우징(정릉동 1036),1,1,9,1
여성,0,0,서울,0,0,134,49104072,0,0,0,0,0,1,0,0,11,희망하우징(정릉동 1036),3,4,3,0
여성,0,0,서울,0,0,54,29073006,0,0,0,0,0,1,0,0,17,연남공공원룸텔,3,3,4,0
남성,0,0,서울,0,0,57,61338299,0,0,1,0,0,1,0,0,23,희망하우징(정릉동 1036),1,1,4,1
남성,1,0,서울,0,0,20,46367920,0,0,1,0,0,1,0,0,11,연남공공원룸텔,1,4,3,0
여성,0,0,서울,0,0,45,67329583,0,0,0,0,0,1,0,1,19,희망하우징(정릉동 1036),1,4,5,0
여성,0,0,서울,0,0,46,20811695,0,0,1,1,0,1,0,0,25,희망하우징(정릉동 1036),1,1,8,1
남성,0,0,서울,0,0,115,39308629,0,0,0,0,0,1,0,0,18,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,77,246575232,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),2,2,2,1
여성,0,0,서울,0,0,30,18621118,0,0,1,0,1,1,0,0,3,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,95,373959120,0,0,0,0,0,1,0,0,24,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,40,172860090,21922652,1,0,0,0,1,0,1,14,연남공공원룸텔,2,2,8,1
남성,0,0,기타,0,0,135,316855298,17969308,1,0,0,0,1,0,0,21,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,0,0,26,16103166,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,3,5,0
여성,0,0,서울,0,0,124,30592253,0,0,0,0,0,1,0,1,8,희망하우징(정릉동 1036),3,4,4,0
남성,0,0,서울,0,0,15,108985637,0,0,0,0,0,0,0,0,29,연남공공원룸텔,3,4,6,0
남성,0,0,서울,0,0,55,46259294,0,0,0,0,0,1,0,0,29,연남공공원룸텔,3,3,5,0
남성,0,0,서울,0,0,90,382033218,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,1,0,31,77868292,0,0,0,0,0,0,0,0,25,연남공공원룸텔,3,4,6,0
여성,0,0,서울,1,0,64,233243198,0,0,0,0,0,1,0,0,19,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,기타,0,0,26,80914604,0,0,0,0,0,1,0,1,0,연남공공원룸텔,3,4,6,0
여성,0,0,서울,0,0,40,203929301,27877871,1,0,0,0,0,0,0,19,희망하우징(정릉동 1036),2,2,5,0
여성,0,0,서울,1,0,42,76770443,0,0,1,0,0,0,0,1,26,희망하우징(정릉동 1036),1,4,4,0
여성,0,0,서울,0,0,113,200573665,0,0,0,0,0,1,0,0,18,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,153,223284858,0,0,0,0,0,1,0,0,4,연남공공원룸텔,2,4,2,0
여성,1,0,서울,0,0,10,84255393,0,0,0,0,0,1,0,0,17,희망하우징(정릉동 1036),3,4,7,0
여성,0,0,서울,0,0,92,398057626,0,0,0,0,0,1,0,0,6,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,124,361794758,31922252,1,0,0,0,1,0,0,1,희망하우징(정릉동 1036),2,4,2,0
여성,1,0,서울,0,0,54,43911809,0,0,1,0,0,0,0,0,17,연남공공원룸텔,1,4,2,0
남성,0,0,서울,0,0,146,206900964,0,0,0,0,0,1,0,0,29,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,33,12320274,0,0,1,0,0,1,1,0,3,희망하우징(정릉동 1036),1,1,4,1
남성,1,0,서울,0,0,137,407618778,11309003,1,0,0,0,1,0,0,28,희망하우징(정릉동 1036),2,4,5,0
남성,0,0,서울,0,0,28,15807045,0,0,1,0,0,0,0,0,13,연남공공원룸텔,1,1,2,1
여성,0,0,서울,0,0,50,28378033,0,0,1,1,1,0,0,0,30,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,기타,0,0,76,76961753,0,0,0,0,0,1,0,0,25,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,90,10819619,0,0,0,0,0,0,0,0,11,희망하우징(정릉동 1036),3,3,1,0
남성,0,0,서울,0,0,24,73391224,0,0,1,1,0,0,0,0,14,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,126,322458458,0,0,0,0,0,0,0,0,21,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,124,18933547,0,0,0,0,0,1,0,0,11,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,58,309752979,0,0,0,0,0,1,0,0,3,희망하우징(정릉동 1036),2,2,2,1
남성,0,0,기타,0,0,117,259078497,0,0,0,0,0,0,0,0,6,희망하우징(정릉동 1036),2,4,1,0
남성,0,0,서울,0,0,63,379310458,44425495,1,0,0,0,1,0,0,29,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,27,69749751,0,0,1,0,1,1,0,0,6,연남공공원룸텔,1,1,6,1
남성,0,0,서울,0,0,127,406820886,0,0,0,0,0,0,0,0,15,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,기타,1,0,44,67715183,0,0,1,0,0,0,0,0,18,희망하우징(정릉동 1036),1,4,2,0
남성,0,0,서울,0,0,30,22777482,0,0,1,0,0,1,0,0,16,연남공공원룸텔,1,1,4,1
여성,0,0,서울,0,0,59,71447718,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),1,4,5,0
여성,0,0,서울,0,0,115,177564099,0,0,0,0,0,0,0,0,17,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,158,326182886,45508702,1,0,0,0,0,1,1,25,연남공공원룸텔,2,4,6,0
여성,0,0,서울,1,1,60,13984241,0,0,1,0,1,0,0,0,27,연남공공원룸텔,1,4,6,0
남성,0,1,서울,0,0,12,129119302,0,0,0,0,0,1,0,1,30,연남공공원룸텔,3,4,9,0
남성,0,0,서울,0,0,66,268654460,35076490,1,0,0,0,0,0,0,16,연남공공원룸텔,2,2,2,1
여성,0,0,서울,0,0,41,26355844,0,0,0,0,0,1,0,0,27,연남공공원룸텔,3,3,8,0
여성,0,0,서울,0,0,128,326142030,16782312,1,0,0,0,1,0,0,10,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,107,416389629,0,0,0,0,0,1,0,0,6,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,0,92,127281480,19118935,1,0,0,0,1,0,0,9,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,26,60980034,0,0,1,1,0,0,0,0,1,희망하우징(정릉동 1036),1,1,3,1
남성,0,0,서울,0,0,88,370041501,0,0,0,0,0,1,0,0,12,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,40,37479430,0,0,0,0,0,0,0,0,9,희망하우징(정릉동 1036),1,4,1,0
여성,1,0,서울,0,0,20,45441367,0,0,0,0,0,0,0,0,29,희망하우징(정릉동 1036),1,4,3,0
여성,0,0,서울,0,0,64,134361450,0,0,0,0,0,1,0,0,12,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,79,126926292,0,0,0,0,0,1,0,0,26,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,26,61505711,0,0,1,1,0,1,0,0,24,희망하우징(정릉동 1036),1,1,8,1
남성,1,0,서울,0,0,100,387934457,0,0,0,0,0,0,0,0,6,연남공공원룸텔,2,4,1,0
여성,0,0,서울,0,0,54,337425188,0,0,0,0,0,1,0,1,5,희망하우징(정릉동 1036),2,4,3,0
여성,0,0,기타,0,0,34,21407502,0,0,0,0,0,1,0,0,14,연남공공원룸텔,1,4,4,0
남성,0,0,서울,0,0,74,203528596,0,0,0,0,0,0,0,0,26,연남공공원룸텔,2,2,3,1
남성,0,0,서울,0,0,129,13779742,0,0,0,0,0,1,0,0,8,연남공공원룸텔,3,4,3,0
남성,0,0,서울,0,0,31,66266221,0,0,1,0,1,0,0,0,1,희망하우징(정릉동 1036),1,1,3,1
여성,0,0,서울,0,0,97,241179591,0,0,0,0,0,1,0,0,10,연남공공원룸텔,2,2,3,0
여성,0,0,서울,0,0,83,399562476,0,0,0,0,0,0,0,0,4,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,26,37406435,0,0,1,1,0,1,0,0,16,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,0,0,81,109788399,0,0,0,0,0,0,0,0,17,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,1,0,31,58391653,0,0,1,0,1,0,0,0,10,연남공공원룸텔,1,4,4,0
남성,0,0,기타,0,0,79,50948608,0,0,0,0,0,1,0,0,12,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,30,97448980,0,0,0,0,0,1,0,0,21,연남공공원룸텔,3,3,7,0
여성,0,0,서울,0,0,113,209292080,0,0,0,0,0,1,0,0,5,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,117,27032459,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,0,0,112,208806402,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,45,27160749,0,0,0,0,0,1,0,1,8,희망하우징(정릉동 1036),1,4,4,0
여성,0,0,서울,0,0,80,297274995,0,0,0,0,0,0,0,0,5,희망하우징(정릉동 1036),2,2,0,0
여성,1,0,서울,0,0,65,10265528,0,0,0,0,0,0,0,0,9,연남공공원룸텔,3,4,1,0
여성,0,0,서울,0,0,27,64518407,0,0,1,0,0,1,0,1,27,희망하우징(정릉동 1036),1,1,6,1
여성,0,0,서울,0,0,127,109322814,0,0,0,0,0,0,0,0,10,연남공공원룸텔,3,4,1,0
남성,0,1,서울,0,0,80,101844778,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,56,51479441,0,0,1,0,1,0,0,0,25,희망하우징(정릉동 1036),1,1,6,1
남성,0,0,서울,0,0,113,284423275,0,0,0,0,0,1,0,0,14,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,52,30428950,0,0,1,1,0,1,0,0,19,연남공공원룸텔,1,1,7,1
남성,1,0,서울,0,0,49,40521314,0,0,1,0,1,1,0,1,13,희망하우징(정릉동 1036),1,4,8,0
여성,0,0,서울,0,0,55,54562374,0,0,1,0,1,0,0,0,2,희망하우징(정릉동 1036),1,4,3,0
여성,0,0,서울,0,0,117,242821246,0,0,0,0,0,0,0,0,4,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,112,379359681,0,0,0,0,0,0,0,1,30,연남공공원룸텔,2,4,4,0
남성,0,0,서울,1,0,136,288807331,0,0,0,0,0,1,1,0,5,희망하우징(정릉동 1036),2,4,4,0
여성,1,0,서울,0,0,82,277022489,0,0,0,0,0,1,0,0,6,연남공공원룸텔,2,4,3,0
여성,0,0,기타,0,1,26,26940639,0,0,1,0,0,1,0,0,14,희망하우징(정릉동 1036),1,4,4,0
여성,0,0,서울,0,0,56,298209627,39657406,1,0,0,0,1,0,0,16,연남공공원룸텔,2,2,4,0
여성,0,0,서울,0,0,92,208440061,30354659,1,0,0,0,1,0,0,4,희망하우징(정릉동 1036),2,2,2,0
남성,0,0,서울,0,0,88,231797852,20121083,1,0,0,0,0,0,0,8,연남공공원룸텔,2,2,1,0
남성,0,0,서울,0,0,122,197213187,16783051,1,0,0,0,1,0,0,17,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,0,0,76,418673178,43734968,1,0,0,0,1,0,0,8,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,0,63,198913249,0,0,0,0,0,1,0,0,8,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,51,29096178,0,0,1,0,1,0,0,0,12,연남공공원룸텔,1,1,5,1
남성,0,1,서울,0,0,25,22007848,0,0,1,1,0,1,0,0,9,연남공공원룸텔,1,4,6,0
남성,0,0,서울,0,0,60,62070271,0,0,1,1,0,1,0,1,11,희망하우징(정릉동 1036),1,1,7,1
여성,0,0,기타,0,0,60,26170596,0,0,0,0,0,0,1,0,10,연남공공원룸텔,1,4,3,0
남성,0,0,서울,0,0,58,17548149,0,0,1,1,1,1,0,1,3,연남공공원룸텔,1,1,9,1
남성,0,0,서울,1,0,108,43730822,0,0,0,0,0,1,0,0,26,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,41,346675358,41240658,1,0,0,0,1,0,0,20,연남공공원룸텔,2,4,7,0
여성,0,0,서울,1,0,44,61328440,0,0,1,1,0,1,0,0,21,희망하우징(정릉동 1036),1,4,7,0
남성,0,0,서울,0,0,148,345784539,0,0,0,0,0,1,0,0,1,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,160,288527539,20505271,1,0,0,0,0,0,0,3,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,94,190047486,31232762,1,0,0,0,1,0,0,29,연남공공원룸텔,2,2,5,1
여성,0,0,서울,1,0,141,281569898,0,0,0,0,0,1,0,0,9,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,51,77855697,0,0,0,0,0,1,0,0,30,연남공공원룸텔,1,4,5,0
여성,0,0,서울,0,0,49,391076571,32113430,1,0,0,0,1,0,0,24,연남공공원룸텔,2,4,8,0
남성,0,0,서울,0,0,99,236316041,0,0,0,0,0,0,0,0,13,희망하우징(정릉동 1036),2,2,2,1
여성,0,0,서울,0,0,47,418457065,0,0,0,0,0,0,0,0,15,희망하우징(정릉동 1036),2,4,5,0
여성,0,0,서울,0,0,57,129274902,0,0,0,0,0,1,0,0,10,연남공공원룸텔,3,4,3,0
남성,0,0,서울,0,0,58,392058050,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,41,37950280,0,0,1,0,1,1,1,0,13,희망하우징(정릉동 1036),1,1,9,1
여성,0,0,서울,0,0,17,117015969,0,0,0,0,0,1,0,0,21,연남공공원룸텔,3,4,7,0
남성,0,0,서울,0,0,50,36845531,0,0,1,0,1,1,0,1,10,연남공공원룸텔,1,1,7,1
여성,0,0,서울,0,0,100,418538335,0,0,0,0,0,1,0,0,5,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,63,125469308,0,0,0,0,0,1,0,0,1,희망하우징(정릉동 1036),3,4,2,0
남성,0,0,서울,0,0,135,67166869,0,0,0,0,0,1,0,0,24,연남공공원룸텔,3,4,5,0
남성,0,0,서울,0,0,18,60304388,0,0,0,0,0,0,0,0,6,희망하우징(정릉동 1036),3,3,4,1
남성,0,0,기타,1,0,37,34747698,0,0,0,0,0,1,0,0,1,연남공공원룸텔,1,4,2,0
남성,0,0,서울,0,0,48,15279811,0,0,0,0,0,1,0,1,9,희망하우징(정릉동 1036),1,4,4,0
남성,0,0,서울,0,0,48,31462714,0,0,0,0,0,1,0,0,7,연남공공원룸텔,1,4,3,0
남성,0,0,기타,0,0,93,24592917,0,0,0,0,0,0,0,0,22,연남공공원룸텔,3,4,2,0
여성,0,0,서울,0,0,23,26836089,0,0,1,1,1,1,0,0,20,연남공공원룸텔,1,1,10,1
남성,0,0,서울,1,0,135,350593630,0,0,0,0,0,1,0,0,9,희망하우징(정릉동 1036),2,4,3,0
여성,0,0,서울,0,0,36,85839021,19167392,1,0,0,0,0,0,0,2,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,35,37687771,0,0,1,0,1,0,1,0,2,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,1,0,68,331271579,0,0,0,0,0,1,0,0,27,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,73,62897118,0,0,0,0,0,1,0,0,0,희망하우징(정릉동 1036),3,3,2,0
남성,0,0,서울,0,0,58,62723649,0,0,1,0,0,0,0,0,4,희망하우징(정릉동 1036),1,1,0,1
남성,0,0,서울,0,0,44,34461495,0,0,1,1,0,1,0,0,18,연남공공원룸텔,1,1,7,1
여성,0,0,서울,0,0,52,408566469,0,0,0,0,0,1,0,0,30,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,58,163639117,38569816,1,0,0,0,0,0,0,0,희망하우징(정릉동 1036),2,2,0,0
여성,0,0,서울,0,0,150,328168608,0,0,0,0,0,0,0,0,4,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,57,290084831,0,0,0,0,0,1,0,0,27,연남공공원룸텔,2,2,5,1
남성,0,0,서울,0,0,57,34203842,0,0,1,1,0,1,1,0,17,연남공공원룸텔,1,1,9,1
여성,0,0,서울,0,0,42,22787594,0,0,1,1,1,0,0,0,10,희망하우징(정릉동 1036),1,1,7,1
여성,0,0,서울,0,0,107,253135823,46338501,1,0,0,0,0,0,0,22,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,61,344568783,0,0,0,0,0,0,0,0,23,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,56,57334398,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),3,3,5,1
여성,0,0,서울,0,0,30,42975131,0,0,0,0,0,1,0,0,5,희망하우징(정릉동 1036),1,4,2,0
남성,0,0,서울,0,0,10,45202115,0,0,0,0,0,1,0,0,18,연남공공원룸텔,3,3,7,0
여성,0,0,서울,0,0,56,39475021,0,0,1,1,0,0,0,0,5,희망하우징(정릉동 1036),1,1,3,1
남성,0,0,기타,0,0,93,161418001,19634562,1,0,0,0,1,0,0,8,연남공공원룸텔,2,4,3,0
남성,0,0,서울,1,0,65,105121652,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,46,25390236,0,0,1,0,1,0,0,0,9,희망하우징(정릉동 1036),1,1,4,1
여성,0,0,서울,0,0,157,255563528,0,0,0,0,0,1,0,0,11,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,24,73536185,0,0,1,1,1,0,0,0,14,희망하우징(정릉동 1036),1,4,8,0
남성,0,0,서울,0,0,111,267678172,0,0,0,0,0,0,0,0,5,연남공공원룸텔,2,4,0,0
여성,0,0,서울,0,0,137,155787612,0,0,0,0,0,1,0,0,7,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,74,183940589,0,0,0,0,0,1,0,0,16,희망하우징(정릉동 1036),2,2,4,1
여성,0,0,서울,0,0,117,158591780,12181130,1,0,0,0,1,0,0,8,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,156,290619395,0,0,0,0,0,1,0,0,17,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,110,186047427,0,0,0,0,0,0,0,0,26,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,55,61681710,0,0,1,1,1,0,1,0,24,연남공공원룸텔,1,1,11,1
남성,0,0,서울,0,0,67,164522238,0,0,0,0,0,1,0,0,12,희망하우징(정릉동 1036),2,2,4,1
남성,1,0,서울,0,0,81,114166583,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,0,0,39,32704265,0,0,1,0,1,1,0,0,16,희망하우징(정릉동 1036),1,1,7,1
여성,0,0,기타,0,0,28,25830744,0,0,1,0,1,1,0,0,17,희망하우징(정릉동 1036),1,4,7,0
남성,0,0,서울,0,0,27,63984939,0,0,0,0,0,1,1,0,0,희망하우징(정릉동 1036),3,3,7,1
남성,0,0,서울,0,0,50,75838904,0,0,0,0,0,0,0,1,24,희망하우징(정릉동 1036),3,3,7,1
남성,0,0,기타,0,0,73,242135462,0,0,0,0,0,0,0,0,18,연남공공원룸텔,2,4,2,0
남성,0,0,서울,1,0,82,58156318,0,0,0,0,0,1,0,0,12,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,1,79,41138547,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,4,3,0
남성,0,0,서울,0,0,11,61856982,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,3,5,0
남성,0,0,서울,0,0,41,10197662,0,0,1,1,0,0,0,0,15,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,0,0,106,185213356,0,0,0,0,0,1,0,0,13,연남공공원룸텔,2,4,4,0
여성,0,0,기타,0,0,104,331934309,22338012,1,0,0,0,1,0,0,2,연남공공원룸텔,2,4,2,0
남성,1,0,서울,0,0,142,403536139,0,0,0,0,0,0,0,0,26,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,77,47662975,0,0,0,0,0,0,0,0,5,연남공공원룸텔,3,3,0,0
여성,0,0,서울,0,0,46,50031322,0,0,0,0,0,1,0,0,18,희망하우징(정릉동 1036),3,3,7,0
남성,0,0,서울,0,0,35,60562841,0,0,1,1,0,1,0,0,24,연남공공원룸텔,1,1,8,1
남성,0,0,서울,0,0,137,378124113,0,0,0,0,0,1,0,0,25,희망하우징(정릉동 1036),2,4,5,0
여성,0,0,서울,0,0,47,25952641,0,0,0,0,0,1,0,0,16,희망하우징(정릉동 1036),3,3,7,0
여성,0,0,서울,0,0,128,91110324,0,0,0,0,0,1,0,0,4,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,0,0,75,34963860,0,0,0,0,0,0,0,0,19,희망하우징(정릉동 1036),3,3,2,0
남성,0,0,서울,0,0,154,335087657,0,0,0,0,0,1,0,1,21,연남공공원룸텔,2,4,5,0
남성,0,0,서울,1,0,43,68227454,0,0,1,0,1,0,0,0,5,연남공공원룸텔,1,4,3,0
여성,0,0,서울,0,0,31,30771252,11752006,1,0,0,0,0,0,0,9,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,0,124,271777818,29075309,1,0,0,0,1,0,0,3,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,121,96493578,0,0,0,0,0,1,0,0,21,연남공공원룸텔,3,4,4,0
여성,0,0,서울,0,0,47,67459568,0,0,1,1,1,1,0,0,8,연남공공원룸텔,1,1,9,1
남성,1,0,서울,1,0,104,63995555,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),3,4,3,0
여성,0,0,서울,0,1,84,124027906,0,0,0,0,0,0,0,0,8,연남공공원룸텔,3,4,1,0
남성,0,0,서울,0,0,41,177825912,0,0,0,0,0,1,0,0,11,연남공공원룸텔,2,2,6,1
남성,0,0,서울,1,0,119,188108523,0,0,0,0,0,1,0,0,6,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,103,381526611,0,0,0,0,0,1,0,0,24,희망하우징(정릉동 1036),2,4,5,0
여성,1,0,서울,0,0,60,14578975,0,0,1,1,1,1,0,0,11,연남공공원룸텔,1,4,9,0
여성,0,0,서울,0,0,59,44331985,0,0,0,0,0,1,0,0,0,연남공공원룸텔,3,3,2,0
여성,0,0,서울,0,0,110,99801979,0,0,0,0,0,1,0,0,20,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,27,47083207,0,0,0,0,0,1,1,0,29,희망하우징(정릉동 1036),1,4,7,0
남성,0,0,서울,0,0,35,78953219,0,0,1,1,0,0,0,0,21,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,107,47914435,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),3,4,3,0
여성,0,0,서울,0,0,23,67982400,0,0,0,0,0,1,0,1,17,희망하우징(정릉동 1036),1,4,5,0
남성,0,1,서울,0,0,82,126185941,0,0,0,0,0,0,0,1,25,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,27,64127041,0,0,1,1,0,0,1,0,21,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,0,0,50,17610836,0,0,1,0,0,1,0,0,4,연남공공원룸텔,1,1,2,1
남성,0,0,서울,0,0,113,296189583,0,0,0,0,0,1,0,1,4,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,54,50427301,0,0,1,1,0,0,0,0,29,희망하우징(정릉동 1036),1,1,6,1
남성,0,0,서울,0,0,47,11122554,0,0,1,0,1,0,0,0,20,희망하우징(정릉동 1036),1,1,5,1
여성,0,0,서울,0,0,55,238534742,0,0,0,0,0,1,0,0,4,연남공공원룸텔,2,2,2,0
여성,0,0,기타,0,0,86,274159566,48552572,1,0,0,0,1,0,0,1,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,60,28396177,0,0,1,0,0,0,0,0,19,희망하우징(정릉동 1036),1,1,2,1
여성,0,0,서울,0,0,89,336756329,0,0,0,0,0,1,0,0,9,희망하우징(정릉동 1036),2,2,3,0
여성,0,0,서울,0,0,46,319059215,0,0,0,0,0,0,0,0,3,희망하우징(정릉동 1036),2,2,3,0
남성,0,0,서울,0,0,155,368025976,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,26,52417283,0,0,1,1,1,1,0,0,1,희망하우징(정릉동 1036),1,1,8,1
남성,0,0,서울,0,0,43,38694966,0,0,1,0,0,0,0,0,29,희망하우징(정릉동 1036),1,1,3,1
남성,0,0,기타,0,0,113,363599260,0,0,0,0,0,1,0,0,18,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,120,396963877,0,0,0,0,0,1,0,0,24,연남공공원룸텔,2,4,5,0
남성,0,0,서울,0,0,35,85653426,0,0,0,0,0,0,0,0,6,연남공공원룸텔,3,3,4,0
여성,0,0,서울,0,0,113,48801784,0,0,0,0,0,0,0,0,7,연남공공원룸텔,3,4,1,0
여성,0,0,서울,0,0,119,235606028,0,0,0,0,0,1,0,0,4,연남공공원룸텔,2,4,2,0
남성,0,0,기타,0,0,38,28562326,0,0,1,0,0,0,0,0,19,연남공공원룸텔,1,4,2,0
남성,0,0,서울,0,0,109,17728115,0,0,0,0,0,1,0,0,19,연남공공원룸텔,3,4,4,0
여성,1,0,서울,0,0,64,100386866,0,0,0,0,0,1,0,0,24,연남공공원룸텔,3,4,5,0
남성,0,0,서울,0,0,44,363903202,0,0,0,0,0,0,0,1,14,연남공공원룸텔,2,4,6,0
남성,0,0,서울,0,0,87,28155906,0,0,0,0,0,0,0,0,25,연남공공원룸텔,3,3,3,0
